"V1","V2","V3","V4"
36.866,3,2,46
36.332,5,2,46
35.798,6,2,46
35.264,4,2,46
34.73,4,2,46
34.196,2,2,46
33.662,4,2,46
33.128,3,2,46
32.594,4,2,46
32.06,3,2,46
31.526,2,2,46
30.992,3,2,46
30.458,7,2,46
29.924,5,2,46
29.39,1,2,46
28.856,2,2,46
28.322,8,2,46
27.788,5,2,46
27.254,2,2,46
26.72,5,2,46
26.186,3,2,46
25.652,5,2,46
25.118,5,2,46
24.584,8,2,46
24.05,2,2,46
23.516,3,2,46
22.982,5,2,46
22.448,11,2,46
21.914,6,2,46
21.38,9,2,46
20.846,6,2,46
20.312,8,2,46
19.778,7,2,46
19.244,6,2,46
18.71,6,2,46
18.176,8,2,46
17.642,8,2,46
17.108,10,2,46
16.574,11,2,46
16.04,14,2,46
15.506,9,2,46
14.972,7,2,46
14.438,9,2,46
13.904,10,2,46
13.37,12,2,46
12.836,8,2,46
12.302,13,2,46
11.768,13,2,46
11.234,11,2,46
10.7,11,2,46
10.166,11,2,46
9.632,10,2,46
9.098,13,2,46
8.564,12,2,46
8.03,11,2,46
7.496,11,2,46
6.962,14,2,46
6.428,16,2,46
5.894,15,2,46
5.36,16,2,46
4.826,15,2,46
4.292,15,2,46
3.758,17,2,46
3.224,19,2,46
2.69,17,2,46
2.156,19,2,46
1.622,18,2,46
1.088,16,2,46
0.554,19,2,46
0.02,20,2,46
544.52,8,1,47
527.972000000001,1,2,47
439.716,1,2,47
406.086,1,2,47
257.154,1,2,47
251.638,1,2,47
212.492,1,2,47
195.944,1,2,47
145.232,1,2,47
139.716,2,2,47
128.684,2,2,47
117.118,2,2,47
111.602,1,2,47
100.036,1,2,47
94.5200000000003,1,2,47
88.4700000000002,7,2,47
82.4200000000002,1,2,47
76.9040000000001,4,2,47
53.2379999999999,4,2,47
47.1879999999999,2,2,47
41.138,5,2,47
40.604,3,2,47
40.07,1,2,47
39.536,2,2,47
39.002,3,2,47
38.468,3,2,47
37.934,5,2,47
37.4,3,2,47
36.866,4,2,47
36.332,6,2,47
35.798,8,2,47
35.264,2,2,47
34.73,3,2,47
34.196,5,2,47
33.662,2,2,47
33.128,6,2,47
32.594,7,2,47
32.06,6,2,47
31.526,6,2,47
30.992,3,2,47
30.458,7,2,47
29.924,5,2,47
29.39,6,2,47
28.856,4,2,47
28.322,3,2,47
27.788,7,2,47
27.254,4,2,47
26.72,5,2,47
26.186,7,2,47
25.652,4,2,47
25.118,4,2,47
24.584,7,2,47
24.05,6,2,47
23.516,4,2,47
22.982,5,2,47
22.448,9,2,47
21.914,9,2,47
21.38,6,2,47
20.846,10,2,47
20.312,9,2,47
19.778,7,2,47
19.244,9,2,47
18.71,5,2,47
18.176,12,2,47
17.642,11,2,47
17.108,10,2,47
16.574,10,2,47
16.04,9,2,47
15.506,12,2,47
14.972,10,2,47
14.438,9,2,47
13.904,10,2,47
13.37,9,2,47
12.836,8,2,47
12.302,11,2,47
11.768,12,2,47
11.234,10,2,47
10.7,13,2,47
10.166,12,2,47
9.632,15,2,47
9.098,15,2,47
8.564,14,2,47
8.03,15,2,47
7.496,16,2,47
6.962,13,2,47
6.428,16,2,47
5.894,14,2,47
5.36,16,2,47
4.826,18,2,47
4.292,16,2,47
3.758,17,2,47
3.224,14,2,47
2.69,15,2,47
2.156,19,2,47
1.622,19,2,47
1.088,18,2,47
0.554,20,2,47
0.02,20,2,47
477.970000000001,10,1,48
455.906000000001,1,2,48
406.262,1,2,48
361.6,1,2,48
345.052,1,2,48
317.472,1,2,48
267.828,1,2,48
251.28,1,2,48
245.764,1,2,48
212.134,1,2,48
201.102,1,2,48
195.586,1,2,48
184.554,1,2,48
179.038,1,2,48
173.522,1,2,48
145.408,4,2,48
134.376,2,2,48
128.86,1,2,48
122.81,1,2,48
117.294,3,2,48
111.778,1,2,48
105.728,1,2,48
100.212,4,2,48
94.6960000000003,2,2,48
88.6460000000003,3,2,48
83.1300000000002,1,2,48
77.0800000000001,2,2,48
71.03,1,2,48
65.514,3,2,48
59.4639999999999,5,2,48
53.4139999999999,3,2,48
47.3639999999999,7,2,48
41.314,4,2,48
35.264,5,2,48
34.73,3,2,48
34.196,2,2,48
33.662,5,2,48
33.128,7,2,48
32.594,5,2,48
32.06,5,2,48
31.526,4,2,48
30.992,2,2,48
30.458,7,2,48
29.924,5,2,48
29.39,6,2,48
28.856,6,2,48
28.322,5,2,48
27.788,10,2,48
27.254,10,2,48
26.72,7,2,48
26.186,10,2,48
25.652,8,2,48
25.118,6,2,48
24.584,7,2,48
24.05,8,2,48
23.516,9,2,48
22.982,6,2,48
22.448,4,2,48
21.914,9,2,48
21.38,1,2,48
20.846,11,2,48
20.312,9,2,48
19.778,9,2,48
19.244,6,2,48
18.71,6,2,48
18.176,8,2,48
17.642,10,2,48
17.108,10,2,48
16.574,9,2,48
16.04,7,2,48
15.506,8,2,48
14.972,12,2,48
14.438,13,2,48
13.904,11,2,48
13.37,13,2,48
12.836,10,2,48
12.302,11,2,48
11.768,15,2,48
11.234,14,2,48
10.7,12,2,48
10.166,13,2,48
9.632,13,2,48
9.098,10,2,48
8.564,14,2,48
8.03,18,2,48
7.496,14,2,48
6.962,13,2,48
6.428,14,2,48
5.894,15,2,48
5.36,18,2,48
4.826,16,2,48
4.292,18,2,48
3.758,14,2,48
3.224,18,2,48
2.69,19,2,48
2.156,19,2,48
1.622,19,2,48
1.088,19,2,48
0.554,18,2,48
0.02,20,2,48
1089.02,3,1,49
214.822,1,1,49
109.66,1,1,49
106.456,1,1,49
102.184,1,1,49
100.582,1,1,49
99.514,1,1,49
97.912,1,1,49
97.378,1,1,49
96.31,1,1,49
96.31,1,2,49
94.708,1,2,49
88.658,1,2,49
82.608,1,2,49
76.558,1,2,49
76.024,1,2,49
74.956,1,2,49
69.44,1,2,49
68.372,2,2,49
67.838,1,2,49
67.304,1,2,49
65.7019999999999,4,2,49
65.1679999999999,1,2,49
64.6339999999999,1,2,49
64.0999999999999,1,2,49
63.5659999999999,1,2,49
63.0319999999999,2,2,49
61.9639999999999,1,2,49
61.4299999999999,2,2,49
60.8959999999999,2,2,49
60.3619999999999,1,2,49
59.8279999999999,2,2,49
59.2939999999999,2,2,49
58.2259999999999,2,2,49
57.6919999999999,3,2,49
57.1579999999999,1,2,49
56.0899999999999,1,2,49
55.5559999999999,2,2,49
55.0219999999999,1,2,49
54.4879999999999,2,2,49
53.9539999999999,3,2,49
52.3519999999999,1,2,49
51.8179999999999,2,2,49
51.2839999999999,3,2,49
50.2159999999999,1,2,49
49.6819999999999,1,2,49
49.1479999999999,2,2,49
48.0799999999999,1,2,49
47.5459999999999,5,2,49
47.012,4,2,49
45.944,1,2,49
45.41,1,2,49
44.876,2,2,49
44.342,3,2,49
43.808,1,2,49
43.274,4,2,49
42.74,3,2,49
42.206,3,2,49
41.672,2,2,49
41.138,3,2,49
40.604,1,2,49
40.07,4,2,49
39.536,4,2,49
39.002,3,2,49
38.468,2,2,49
37.934,1,2,49
37.4,6,2,49
36.866,6,2,49
36.332,6,2,49
35.264,4,2,49
34.73,5,2,49
34.196,2,2,49
33.662,2,2,49
33.128,4,2,49
32.594,5,2,49
32.06,6,2,49
31.526,6,2,49
30.992,6,2,49
30.458,7,2,49
29.924,2,2,49
29.39,3,2,49
28.856,6,2,49
28.322,4,2,49
27.788,2,2,49
27.254,2,2,49
26.72,10,2,49
26.186,4,2,49
25.652,3,2,49
25.118,9,2,49
24.584,5,2,49
24.05,10,2,49
23.516,8,2,49
22.982,8,2,49
22.448,4,2,49
21.914,8,2,49
21.38,6,2,49
20.846,8,2,49
20.312,8,2,49
19.778,10,2,49
19.244,7,2,49
18.71,7,2,49
18.176,8,2,49
17.642,9,2,49
17.108,10,2,49
16.574,7,2,49
16.04,9,2,49
15.506,7,2,49
14.972,9,2,49
14.438,16,2,49
13.904,10,2,49
13.37,12,2,49
12.836,7,2,49
12.302,13,2,49
11.768,9,2,49
11.234,9,2,49
10.7,12,2,49
10.166,15,2,49
9.632,14,2,49
9.098,13,2,49
8.564,11,2,49
8.03,14,2,49
7.496,14,2,49
6.962,15,2,49
6.428,15,2,49
5.894,15,2,49
5.36,18,2,49
4.826,16,2,49
4.292,18,2,49
3.758,18,2,49
3.224,16,2,49
2.69,18,2,49
2.156,19,2,49
1.622,20,2,49
1.088,19,2,49
0.554,20,2,49
0.02,20,2,49
629.22,5,1,50
617.654,1,1,50
568.01,1,1,50
347.37,1,2,50
286.694,1,2,50
253.064,1,2,50
192.387999999999,1,2,50
164.273999999999,1,2,50
153.242,1,2,50
141.676,1,2,50
136.16,2,2,50
119.078000000001,2,2,50
107.512,1,2,50
95.9460000000003,1,2,50
84.3800000000002,3,2,50
72.814,1,2,50
66.7639999999999,1,2,50
60.7139999999999,2,2,50
54.6639999999999,2,2,50
48.6139999999999,2,2,50
48.0799999999999,1,2,50
47.5459999999999,2,2,50
47.012,3,2,50
46.478,2,2,50
45.944,2,2,50
45.41,1,2,50
44.876,6,2,50
44.342,1,2,50
43.808,3,2,50
43.274,2,2,50
42.74,1,2,50
42.206,6,2,50
41.672,5,2,50
41.138,4,2,50
40.604,1,2,50
40.07,8,2,50
39.536,4,2,50
39.002,4,2,50
38.468,2,2,50
37.934,4,2,50
37.4,6,2,50
36.866,8,2,50
36.332,1,2,50
35.798,2,2,50
35.264,5,2,50
34.73,5,2,50
34.196,4,2,50
33.662,6,2,50
33.128,1,2,50
32.594,5,2,50
32.06,3,2,50
31.526,3,2,50
30.992,6,2,50
30.458,5,2,50
29.924,3,2,50
29.39,5,2,50
28.856,9,2,50
28.322,9,2,50
27.788,4,2,50
27.254,6,2,50
26.72,8,2,50
26.186,4,2,50
25.652,8,2,50
25.118,8,2,50
24.584,9,2,50
24.05,7,2,50
23.516,7,2,50
22.982,6,2,50
22.448,10,2,50
21.914,9,2,50
21.38,9,2,50
20.846,7,2,50
20.312,6,2,50
19.778,6,2,50
19.244,5,2,50
18.71,8,2,50
18.176,7,2,50
17.642,8,2,50
17.108,12,2,50
16.574,9,2,50
16.04,10,2,50
15.506,9,2,50
14.972,10,2,50
14.438,12,2,50
13.904,7,2,50
13.37,13,2,50
12.836,10,2,50
12.302,13,2,50
11.768,11,2,50
11.234,12,2,50
10.7,10,2,50
10.166,9,2,50
9.632,14,2,50
9.098,13,2,50
8.564,13,2,50
8.03,15,2,50
7.496,15,2,50
6.962,18,2,50
6.428,13,2,50
5.894,12,2,50
5.36,14,2,50
4.826,13,2,50
4.292,14,2,50
3.758,16,2,50
3.224,17,2,50
2.69,15,2,50
2.156,20,2,50
1.622,16,2,50
1.088,19,2,50
0.554,19,2,50
0.02,20,2,50
387.22,10,1,51
381.17,2,1,51
370.138,1,1,51
353.59,1,2,51
326.01,1,2,51
287.398,1,2,51
248.786,1,2,51
232.238,1,2,51
226.722,1,2,51
198.608,1,2,51
187.576,1,2,51
176.544,1,2,51
171.028,1,2,51
165.512,1,2,51
159.996,2,2,51
148.964,1,2,51
142.914,1,2,51
137.398,2,2,51
131.882,1,2,51
126.366,2,2,51
114.8,2,2,51
109.284,3,2,51
103.768,1,2,51
97.7180000000003,1,2,51
92.2020000000003,3,2,51
80.6360000000002,10,2,51
69.07,2,2,51
63.0199999999999,4,2,51
57.5039999999999,2,2,51
51.4539999999999,7,2,51
45.4039999999999,9,2,51
39.354,6,2,51
33.304,5,2,51
27.254,8,2,51
26.72,5,2,51
26.186,4,2,51
25.652,4,2,51
25.118,11,2,51
24.584,4,2,51
24.05,6,2,51
23.516,11,2,51
22.982,8,2,51
22.448,7,2,51
21.914,4,2,51
21.38,7,2,51
20.846,10,2,51
20.312,7,2,51
19.778,9,2,51
19.244,7,2,51
18.71,7,2,51
18.176,7,2,51
17.642,10,2,51
17.108,11,2,51
16.574,12,2,51
16.04,9,2,51
15.506,11,2,51
14.972,11,2,51
14.438,11,2,51
13.904,9,2,51
13.37,12,2,51
12.836,14,2,51
12.302,12,2,51
11.768,15,2,51
11.234,12,2,51
10.7,11,2,51
10.166,14,2,51
9.632,15,2,51
9.098,7,2,51
8.564,17,2,51
8.03,12,2,51
7.496,16,2,51
6.962,16,2,51
6.428,14,2,51
5.894,9,2,51
5.36,12,2,51
4.826,18,2,51
4.292,17,2,51
3.758,17,2,51
3.224,16,2,51
2.69,20,2,51
2.156,17,2,51
1.622,18,2,51
1.088,18,2,51
0.554,20,2,51
0.02,20,2,51
968.019999999997,4,1,52
846.667999999998,1,2,52
283.501999999999,1,2,52
238.839999999999,1,2,52
166.064,1,2,52
125.850000000001,1,2,52
96.6680000000003,1,2,52
77.4500000000001,1,2,52
76.9160000000001,1,2,52
75.8480000000001,1,2,52
75.314,1,2,52
74.78,1,2,52
73.178,1,2,52
72.644,1,2,52
71.042,1,2,52
67.838,2,2,52
66.77,1,2,52
66.2359999999999,1,2,52
65.7019999999999,1,2,52
65.1679999999999,1,2,52
64.6339999999999,1,2,52
63.5659999999999,1,2,52
62.4979999999999,1,2,52
60.3619999999999,2,2,52
58.7599999999999,2,2,52
58.2259999999999,2,2,52
57.6919999999999,2,2,52
57.1579999999999,1,2,52
56.6239999999999,1,2,52
56.0899999999999,2,2,52
55.5559999999999,1,2,52
55.0219999999999,2,2,52
54.4879999999999,1,2,52
53.9539999999999,3,2,52
53.4199999999999,1,2,52
52.8859999999999,2,2,52
52.3519999999999,2,2,52
51.8179999999999,4,2,52
50.2159999999999,3,2,52
49.1479999999999,2,2,52
48.6139999999999,1,2,52
47.5459999999999,4,2,52
46.478,1,2,52
45.944,2,2,52
45.41,1,2,52
44.876,4,2,52
44.342,1,2,52
43.808,4,2,52
43.274,2,2,52
42.74,4,2,52
42.206,2,2,52
41.672,4,2,52
41.138,1,2,52
40.604,3,2,52
40.07,8,2,52
39.536,4,2,52
39.002,3,2,52
38.468,2,2,52
37.934,1,2,52
37.4,2,2,52
36.866,2,2,52
36.332,4,2,52
35.798,4,2,52
35.264,5,2,52
34.73,2,2,52
34.196,3,2,52
33.662,3,2,52
33.128,5,2,52
32.594,5,2,52
32.06,6,2,52
31.526,6,2,52
30.992,5,2,52
30.458,4,2,52
29.924,3,2,52
29.39,4,2,52
28.856,2,2,52
28.322,2,2,52
27.788,4,2,52
27.254,5,2,52
26.72,9,2,52
26.186,5,2,52
25.652,6,2,52
25.118,3,2,52
24.584,8,2,52
24.05,4,2,52
23.516,6,2,52
22.982,10,2,52
22.448,7,2,52
21.914,4,2,52
21.38,7,2,52
20.846,4,2,52
20.312,9,2,52
19.778,6,2,52
19.244,12,2,52
18.71,12,2,52
18.176,7,2,52
17.642,8,2,52
17.108,11,2,52
16.574,6,2,52
16.04,9,2,52
15.506,12,2,52
14.972,11,2,52
14.438,8,2,52
13.904,11,2,52
13.37,15,2,52
12.836,12,2,52
12.302,11,2,52
11.768,11,2,52
11.234,8,2,52
10.7,9,2,52
10.166,13,2,52
9.632,15,2,52
9.098,10,2,52
8.564,13,2,52
8.03,10,2,52
7.496,11,2,52
6.962,14,2,52
6.428,15,2,52
5.894,16,2,52
5.36,15,2,52
4.826,16,2,52
4.292,19,2,52
3.758,16,2,52
3.224,19,2,52
2.69,18,2,52
2.156,20,2,52
1.622,19,2,52
1.088,20,2,52
0.554,19,2,52
0.02,20,2,52
1391.51999999999,1,1,53
1038.496,1,1,53
523.906,1,1,53
427.464000000001,1,1,53
375.684000000001,1,1,53
344.9,1,1,53
300.772,1,2,53
255.042,1,2,53
190.094,1,2,53
138.314,1,2,53
99.8780000000003,1,2,53
99.3440000000003,1,2,53
94.5380000000003,1,2,53
90.8000000000002,1,2,53
90.2660000000002,1,2,53
88.1300000000002,1,2,53
87.5960000000002,1,2,53
86.5280000000002,1,2,53
82.2560000000001,1,2,53
81.7220000000001,1,2,53
80.6540000000001,1,2,53
80.1200000000001,1,2,53
79.5860000000001,1,2,53
79.0520000000001,1,2,53
77.4500000000001,1,2,53
76.3820000000001,1,2,53
75.8480000000001,1,2,53
72.11,1,2,53
71.576,2,2,53
69.974,1,2,53
69.44,1,2,53
68.372,1,2,53
67.304,4,2,53
66.77,1,2,53
65.7019999999999,1,2,53
63.0319999999999,1,2,53
62.4979999999999,2,2,53
61.9639999999999,3,2,53
60.8959999999999,2,2,53
60.3619999999999,4,2,53
59.2939999999999,1,2,53
57.6919999999999,1,2,53
57.1579999999999,1,2,53
56.6239999999999,4,2,53
56.0899999999999,2,2,53
55.5559999999999,1,2,53
54.4879999999999,1,2,53
53.9539999999999,1,2,53
53.4199999999999,2,2,53
52.8859999999999,1,2,53
52.3519999999999,2,2,53
51.2839999999999,1,2,53
50.7499999999999,2,2,53
50.2159999999999,1,2,53
49.6819999999999,2,2,53
49.1479999999999,1,2,53
48.6139999999999,2,2,53
48.0799999999999,2,2,53
47.5459999999999,2,2,53
47.012,4,2,53
46.478,1,2,53
45.944,3,2,53
45.41,2,2,53
44.876,2,2,53
44.342,1,2,53
43.808,3,2,53
43.274,2,2,53
42.74,3,2,53
42.206,2,2,53
41.672,4,2,53
40.604,2,2,53
40.07,6,2,53
39.536,2,2,53
39.002,4,2,53
38.468,4,2,53
37.934,4,2,53
37.4,4,2,53
36.866,4,2,53
36.332,3,2,53
35.798,2,2,53
35.264,4,2,53
34.73,5,2,53
34.196,3,2,53
33.662,4,2,53
33.128,7,2,53
32.594,4,2,53
32.06,6,2,53
31.526,8,2,53
30.992,4,2,53
30.458,9,2,53
29.924,4,2,53
29.39,3,2,53
28.856,4,2,53
28.322,7,2,53
27.788,5,2,53
27.254,8,2,53
26.72,3,2,53
26.186,5,2,53
25.652,8,2,53
25.118,6,2,53
24.584,6,2,53
24.05,4,2,53
23.516,9,2,53
22.982,6,2,53
22.448,5,2,53
21.914,6,2,53
21.38,8,2,53
20.846,9,2,53
20.312,6,2,53
19.778,6,2,53
19.244,2,2,53
18.71,8,2,53
18.176,10,2,53
17.642,10,2,53
17.108,13,2,53
16.574,6,2,53
16.04,7,2,53
15.506,8,2,53
14.972,6,2,53
14.438,13,2,53
13.904,9,2,53
13.37,11,2,53
12.836,8,2,53
12.302,10,2,53
11.768,10,2,53
11.234,12,2,53
10.7,12,2,53
10.166,14,2,53
9.632,17,2,53
9.098,11,2,53
8.564,9,2,53
8.03,14,2,53
7.496,15,2,53
6.962,13,2,53
6.428,12,2,53
5.894,16,2,53
5.36,16,2,53
4.826,14,2,53
4.292,13,2,53
3.758,15,2,53
3.224,17,2,53
2.69,20,2,53
2.156,19,2,53
1.622,20,2,53
1.088,19,2,53
0.554,20,2,53
0.02,20,2,53
526.370000000001,8,1,54
526.370000000001,1,2,54
487.758000000001,1,2,54
338.292,1,2,54
277.616,1,2,54
227.438,1,2,54
188.826,1,2,54
166.227999999999,1,2,54
160.711999999999,1,2,54
155.196,1,2,54
144.164,1,2,54
127.082,1,2,54
121.566,2,2,54
115.516,1,2,54
110,3,2,54
104.484,1,2,54
98.4340000000004,1,2,54
86.8680000000002,3,2,54
75.3020000000001,5,2,54
69.252,1,2,54
63.7359999999999,3,2,54
57.6859999999999,1,2,54
51.6359999999999,2,2,54
39.536,4,2,54
39.002,3,2,54
38.468,5,2,54
37.4,5,2,54
36.866,2,2,54
36.332,2,2,54
35.798,5,2,54
35.264,6,2,54
34.73,5,2,54
34.196,4,2,54
33.662,2,2,54
33.128,1,2,54
32.594,4,2,54
32.06,5,2,54
31.526,4,2,54
30.992,3,2,54
30.458,7,2,54
29.924,6,2,54
29.39,4,2,54
28.856,8,2,54
28.322,3,2,54
27.788,4,2,54
27.254,6,2,54
26.72,6,2,54
26.186,5,2,54
25.652,7,2,54
25.118,7,2,54
24.584,7,2,54
24.05,11,2,54
23.516,10,2,54
22.982,5,2,54
22.448,4,2,54
21.914,7,2,54
21.38,7,2,54
20.846,8,2,54
20.312,8,2,54
19.778,3,2,54
19.244,9,2,54
18.71,8,2,54
18.176,9,2,54
17.642,8,2,54
17.108,8,2,54
16.574,7,2,54
16.04,13,2,54
15.506,9,2,54
14.972,12,2,54
14.438,13,2,54
13.904,11,2,54
13.37,10,2,54
12.836,11,2,54
12.302,12,2,54
11.768,9,2,54
11.234,9,2,54
10.7,14,2,54
10.166,13,2,54
9.632,15,2,54
9.098,13,2,54
8.564,13,2,54
8.03,13,2,54
7.496,14,2,54
6.962,14,2,54
6.428,17,2,54
5.894,17,2,54
5.36,18,2,54
4.826,14,2,54
4.292,18,2,54
3.758,14,2,54
3.224,19,2,54
2.69,17,2,54
2.156,19,2,54
1.622,19,2,54
1.088,20,2,54
0.554,20,2,54
0.02,20,2,54
1738.89399999999,1,1,55
752.391999999999,1,1,55
694.556,1,1,55
465.372,1,1,55
403.628,1,2,55
294.552,1,2,55
195.616,1,2,55
132.088,1,2,55
105.928,1,2,55
98.2760000000003,1,2,55
91.3340000000002,2,2,55
88.1300000000002,1,2,55
87.5960000000002,1,2,55
87.0620000000002,1,2,55
85.4600000000002,1,2,55
83.8580000000001,2,2,55
77.4500000000001,2,2,55
74.78,1,2,55
73.178,1,2,55
72.644,1,2,55
71.576,1,2,55
71.042,1,2,55
69.974,1,2,55
69.44,1,2,55
67.838,1,2,55
66.77,1,2,55
66.2359999999999,1,2,55
65.7019999999999,4,2,55
64.6339999999999,1,2,55
64.0999999999999,2,2,55
62.4979999999999,1,2,55
61.9639999999999,1,2,55
61.4299999999999,1,2,55
60.8959999999999,4,2,55
60.3619999999999,3,2,55
59.8279999999999,1,2,55
58.7599999999999,1,2,55
57.1579999999999,1,2,55
56.6239999999999,1,2,55
56.0899999999999,1,2,55
55.5559999999999,3,2,55
55.0219999999999,1,2,55
54.4879999999999,2,2,55
52.8859999999999,4,2,55
52.3519999999999,2,2,55
51.8179999999999,2,2,55
51.2839999999999,1,2,55
50.7499999999999,3,2,55
50.2159999999999,2,2,55
49.6819999999999,3,2,55
49.1479999999999,2,2,55
48.6139999999999,3,2,55
48.0799999999999,1,2,55
47.5459999999999,1,2,55
47.012,2,2,55
46.478,1,2,55
45.944,1,2,55
45.41,4,2,55
44.876,5,2,55
44.342,1,2,55
43.808,1,2,55
43.274,3,2,55
42.74,1,2,55
42.206,3,2,55
41.672,3,2,55
41.138,3,2,55
40.604,2,2,55
40.07,4,2,55
39.536,4,2,55
39.002,6,2,55
38.468,4,2,55
37.934,4,2,55
37.4,4,2,55
36.866,6,2,55
36.332,1,2,55
35.798,2,2,55
35.264,2,2,55
34.73,3,2,55
34.196,9,2,55
33.662,6,2,55
33.128,4,2,55
32.594,2,2,55
32.06,4,2,55
31.526,6,2,55
30.992,3,2,55
30.458,5,2,55
29.924,6,2,55
29.39,4,2,55
28.856,2,2,55
28.322,10,2,55
27.788,4,2,55
27.254,7,2,55
26.72,2,2,55
26.186,3,2,55
25.652,4,2,55
25.118,4,2,55
24.584,5,2,55
24.05,5,2,55
23.516,7,2,55
22.982,9,2,55
22.448,6,2,55
21.914,7,2,55
21.38,8,2,55
20.846,8,2,55
20.312,9,2,55
19.778,7,2,55
19.244,7,2,55
18.71,6,2,55
18.176,10,2,55
17.642,9,2,55
17.108,7,2,55
16.574,12,2,55
16.04,14,2,55
15.506,13,2,55
14.972,15,2,55
14.438,7,2,55
13.904,10,2,55
13.37,5,2,55
12.836,10,2,55
12.302,11,2,55
11.768,14,2,55
11.234,15,2,55
10.7,13,2,55
10.166,14,2,55
9.632,13,2,55
9.098,11,2,55
8.564,10,2,55
8.03,15,2,55
7.496,13,2,55
6.962,13,2,55
6.428,15,2,55
5.894,17,2,55
5.36,15,2,55
4.826,14,2,55
4.292,12,2,55
3.758,18,2,55
3.224,19,2,55
2.69,16,2,55
2.156,18,2,55
1.622,20,2,55
1.088,20,2,55
0.554,20,2,55
0.02,20,2,55
2008.61999999999,1,1,56
696.164,1,1,56
651.672,1,1,56
502.916000000001,1,2,56
265.188,1,2,56
184.401999999999,1,2,56
164.115999999999,1,2,56
140.45,1,2,56
95.6060000000003,1,2,56
95.0720000000003,1,2,56
94.5380000000003,1,2,56
94.0040000000003,2,2,56
91.3340000000002,1,2,56
89.1980000000002,2,2,56
88.1300000000002,1,2,56
86.5280000000002,1,2,56
82.7900000000001,1,2,56
82.2560000000001,2,2,56
80.6540000000001,2,2,56
79.5860000000001,1,2,56
78.5180000000001,2,2,56
76.9160000000001,2,2,56
75.314,1,2,56
72.644,1,2,56
72.11,1,2,56
71.576,1,2,56
69.974,1,2,56
69.44,1,2,56
68.906,2,2,56
67.304,1,2,56
66.77,1,2,56
66.2359999999999,1,2,56
65.1679999999999,1,2,56
63.5659999999999,2,2,56
62.4979999999999,1,2,56
61.9639999999999,2,2,56
61.4299999999999,1,2,56
60.3619999999999,1,2,56
59.8279999999999,3,2,56
58.7599999999999,2,2,56
57.1579999999999,1,2,56
56.0899999999999,3,2,56
55.0219999999999,1,2,56
54.4879999999999,2,2,56
53.9539999999999,1,2,56
52.8859999999999,1,2,56
51.8179999999999,3,2,56
51.2839999999999,1,2,56
50.2159999999999,1,2,56
49.6819999999999,2,2,56
49.1479999999999,3,2,56
48.6139999999999,5,2,56
48.0799999999999,4,2,56
47.5459999999999,1,2,56
47.012,2,2,56
46.478,3,2,56
45.944,1,2,56
45.41,3,2,56
44.876,1,2,56
44.342,1,2,56
43.808,2,2,56
43.274,4,2,56
42.74,1,2,56
42.206,2,2,56
41.672,4,2,56
41.138,3,2,56
40.604,1,2,56
40.07,4,2,56
39.536,3,2,56
39.002,2,2,56
38.468,4,2,56
37.934,2,2,56
37.4,4,2,56
36.866,4,2,56
36.332,5,2,56
35.798,4,2,56
35.264,6,2,56
34.73,5,2,56
34.196,7,2,56
33.662,5,2,56
33.128,4,2,56
32.594,10,2,56
32.06,2,2,56
31.526,3,2,56
30.992,10,2,56
30.458,3,2,56
29.924,5,2,56
29.39,7,2,56
28.856,7,2,56
28.322,6,2,56
27.788,7,2,56
27.254,6,2,56
26.72,6,2,56
26.186,10,2,56
25.652,10,2,56
25.118,7,2,56
24.584,6,2,56
24.05,8,2,56
23.516,4,2,56
22.982,9,2,56
22.448,3,2,56
21.914,8,2,56
21.38,8,2,56
20.846,7,2,56
20.312,7,2,56
19.778,10,2,56
19.244,11,2,56
18.71,6,2,56
18.176,7,2,56
17.642,9,2,56
17.108,9,2,56
16.574,7,2,56
16.04,6,2,56
15.506,8,2,56
14.972,9,2,56
14.438,9,2,56
13.904,10,2,56
13.37,11,2,56
12.836,11,2,56
12.302,8,2,56
11.768,9,2,56
11.234,14,2,56
10.7,10,2,56
10.166,14,2,56
9.632,11,2,56
9.098,10,2,56
8.564,13,2,56
8.03,13,2,56
7.496,17,2,56
6.962,15,2,56
6.428,15,2,56
5.894,16,2,56
5.36,14,2,56
4.826,15,2,56
4.292,20,2,56
3.758,19,2,56
3.224,15,2,56
2.69,16,2,56
2.156,19,2,56
1.622,17,2,56
1.088,19,2,56
0.554,18,2,56
0.02,20,2,56
12.12,20,1,57
6.07,19,1,57
0.02,20,1,57
931.719999999998,4,1,58
793.819999999998,1,2,58
562.148,1,2,58
518.02,1,2,58
313.393999999999,1,2,58
157.344,1,2,58
123.180000000001,1,2,58
99.5140000000003,1,2,58
81.3640000000001,2,2,58
74.78,1,2,58
73.178,1,2,58
71.042,1,2,58
70.508,1,2,58
69.974,1,2,58
68.906,2,2,58
68.372,2,2,58
67.838,2,2,58
66.2359999999999,2,2,58
65.1679999999999,2,2,58
64.6339999999999,1,2,58
63.0319999999999,1,2,58
61.9639999999999,1,2,58
59.8279999999999,2,2,58
59.2939999999999,3,2,58
58.7599999999999,1,2,58
58.2259999999999,3,2,58
57.6919999999999,2,2,58
57.1579999999999,1,2,58
56.6239999999999,2,2,58
55.5559999999999,3,2,58
55.0219999999999,1,2,58
54.4879999999999,1,2,58
53.9539999999999,2,2,58
52.8859999999999,1,2,58
51.8179999999999,2,2,58
